code,x0,depth,norm_rank,subtree_size
L01XF02,91.36818,5.0,1.0,0.0
L01XF03,90.82735,5.0,1.0,0.0
L01XG,139.02768,4.0,0.8,3.0
L01XG01,134.79959,5.0,1.0,0.0
L01XG02,136.64642,5.0,1.0,0.0
L01XG03,133.18861,5.0,1.0,0.0
L01XH,115.76123,4.0,0.8,7.0
L01XH01,113.095856,5.0,1.0,0.0
L01XH02,110.111755,5.0,1.0,0.0
L01XH03,113.61164,5.0,1.0,0.0
L01XH04,116.69111,5.0,1.0,0.0
L01XH05,115.80821,5.0,1.0,0.0
L01XH06,111.72024,5.0,1.0,0.0
L01XH07,113.422585,5.0,1.0,0.0
L01XJ,119.073975,4.0,0.8,3.0
L01XJ01,117.04433,5.0,1.0,0.0
L01XJ02,116.22896,5.0,1.0,0.0
L01XJ03,116.95332,5.0,1.0,0.0
L01XK,133.64502,4.0,0.8,7.0
L01XK01,128.71251,5.0,1.0,0.0
L01XK02,130.0765,5.0,1.0,0.0
L01XK03,131.63873,5.0,1.0,0.0
L01XK04,129.7808,5.0,1.0,0.0
L01XK05,130.12999,5.0,1.0,0.0
L01XK06,128.03162,5.0,1.0,0.0
L01XK52,128.2612,5.0,1.0,0.0
L01XL,106.11156,4.0,0.8,12.0
L01XL01,100.03182,5.0,1.0,0.0
L01XL02,105.58136,5.0,1.0,0.0
L01XL03,100.18495,5.0,1.0,0.0
L01XL04,104.56605,5.0,1.0,0.0
L01XL05,105.8457,5.0,1.0,0.0
L01XL06,102.0399,5.0,1.0,0.0
L01XL07,98.5603,5.0,1.0,0.0
L01XL08,103.0233,5.0,1.0,0.0
L01XL09,103.240166,5.0,1.0,0.0
L01XL10,105.556885,5.0,1.0,0.0
L01XL11,104.27912,5.0,1.0,0.0
L01XL12,103.64984,5.0,1.0,0.0
L01XM,109.40025,4.0,0.8,4.0
L01XM01,106.53314,5.0,1.0,0.0
L01XM02,106.99135,5.0,1.0,0.0
L01XM03,106.028076,5.0,1.0,0.0
L01XM04,108.56026,5.0,1.0,0.0
L01XU,70.57793,4.0,1.0,0.0
L01XX,112.62287,4.0,0.8,41.0
L01XX01,121.53572,5.0,1.0,0.0
L01XX02,97.53856,5.0,1.0,0.0
L01XX03,114.38886,5.0,1.0,0.0
L01XX05,102.520454,5.0,1.0,0.0
L01XX07,123.66548,5.0,1.0,0.0
L01XX08,119.19977,5.0,1.0,0.0
L01XX10,113.16175,5.0,1.0,0.0
L01XX11,102.3746,5.0,1.0,0.0
L01XX16,106.71094,5.0,1.0,0.0
L01XX18,102.22163,5.0,1.0,0.0
L01XX23,114.30591,5.0,1.0,0.0
L01XX24,111.45107,5.0,1.0,0.0
L01XX27,123.06481,5.0,1.0,0.0
L01XX29,112.8224,5.0,1.0,0.0
L01XX33,125.50484,5.0,1.0,0.0
L01XX35,93.898705,5.0,1.0,0.0
L01XX36,103.52199,5.0,1.0,0.0
L01XX40,119.7974,5.0,1.0,0.0
L01XX41,112.7852,5.0,1.0,0.0
L01XX44,95.66082,5.0,1.0,0.0
L01XX52,112.4399,5.0,1.0,0.0
L01XX53,119.10732,5.0,1.0,0.0
L01XX57,114.31569,5.0,1.0,0.0
L01XX58,88.328064,5.0,1.0,0.0
L01XX66,108.65122,5.0,1.0,0.0
L01XX67,85.49799,5.0,1.0,0.0
L01XX69,117.621506,5.0,1.0,0.0
L01XX72,103.808304,5.0,1.0,0.0
L01XX73,103.80833,5.0,1.0,0.0
L01XX74,106.851074,5.0,1.0,0.0
L01XX75,101.68328,5.0,1.0,0.0
L01XX77,101.16278,5.0,1.0,0.0
L01XX78,106.96642,5.0,1.0,0.0
L01XX79,106.479965,5.0,1.0,0.0
L01XX80,94.24239,5.0,1.0,0.0
L01XX81,109.24227,5.0,1.0,0.0
L01XX82,122.35075,5.0,1.0,0.0
L01XX83,99.24365,5.0,1.0,0.0
L01XX84,120.530334,5.0,1.0,0.0
L01XX85,99.86236,5.0,1.0,0.0
L01XX86,118.06749,5.0,1.0,0.0
L01XY,116.47979,4.0,0.8,2.0
L01XY01,116.6476,5.0,1.0,0.0
L01XY04,115.28483,5.0,1.0,0.0
L02,38.753036,2.0,0.4,44.0
L02A,42.028973,3.0,0.6,17.0
L02AA,41.145615,4.0,0.8,4.0
L02AA01,41.244728,5.0,1.0,0.0
L02AA02,40.974243,5.0,1.0,0.0
L02AA03,40.593616,5.0,1.0,0.0
L02AA04,40.864464,5.0,1.0,0.0
L02AB,39.19806,4.0,0.8,3.0
L02AB01,38.861866,5.0,1.0,0.0
L02AB02,38.96901,5.0,1.0,0.0
L02AB03,39.05888,5.0,1.0,0.0
L02AE,42.316036,4.0,0.8,6.0
L02AE01,41.09372,5.0,1.0,0.0
L02AE02,41.792603,5.0,1.0,0.0
L02AE03,42.23,5.0,1.0,0.0
L02AE04,42.039772,5.0,1.0,0.0
L02AE05,42.753567,5.0,1.0,0.0
L02AE51,41.861145,5.0,1.0,0.0
L02AX,32.767555,4.0,1.0,0.0
L02B,46.164787,3.0,0.6,25.0
L02BA,46.326775,4.0,0.8,4.0
L02BA01,46.400444,5.0,1.0,0.0
L02BA02,45.633263,5.0,1.0,0.0
L02BA03,46.432808,5.0,1.0,0.0
L02BA04,45.929623,5.0,1.0,0.0
L02BB,47.428448,4.0,0.8,6.0
L02BB01,47.40627,5.0,1.0,0.0
L02BB02,46.99574,5.0,1.0,0.0
L02BB03,47.934254,5.0,1.0,0.0
L02BB04,47.009212,5.0,1.0,0.0
L02BB05,46.563725,5.0,1.0,0.0
L02BB06,47.2925,5.0,1.0,0.0
L02BG,43.28153,4.0,0.8,6.0
L02BG01,42.78616,5.0,1.0,0.0
L02BG02,43.26628,5.0,1.0,0.0
L02BG03,43.448257,5.0,1.0,0.0
L02BG04,41.780846,5.0,1.0,0.0
L02BG05,42.365837,5.0,1.0,0.0
L02BG06,43.44975,5.0,1.0,0.0
L02BX,39.067093,4.0,0.8,5.0
L02BX01,38.659203,5.0,1.0,0.0
L02BX02,39.241516,5.0,1.0,0.0
L02BX03,39.534924,5.0,1.0,0.0
L02BX04,37.752644,5.0,1.0,0.0
L02BX53,39.11302,5.0,1.0,0.0
L03,35.42805,2.0,0.4,60.0
L03A,35.49605,3.0,0.6,59.0
L03AA,39.311863,4.0,0.8,12.0
L03AA02,36.96455,5.0,1.0,0.0
L03AA03,40.03653,5.0,1.0,0.0
L03AA09,38.513985,5.0,1.0,0.0
L03AA10,40.491077,5.0,1.0,0.0
L03AA12,39.23582,5.0,1.0,0.0
L03AA13,37.617954,5.0,1.0,0.0
L03AA14,34.099506,5.0,1.0,0.0
L03AA15,37.066483,5.0,1.0,0.0
L03AA16,35.98974,5.0,1.0,0.0
L03AA17,37.47069,5.0,1.0,0.0
L03AA18,39.63376,5.0,1.0,0.0
L03AA19,37.345104,5.0,1.0,0.0
L03AB,40.673294,4.0,0.8,19.0
L03AB01,36.260212,5.0,1.0,0.0
L03AB02,37.674175,5.0,1.0,0.0
L03AB03,42.53818,5.0,1.0,0.0
L03AB04,37.214287,5.0,1.0,0.0
L03AB05,39.936832,5.0,1.0,0.0
L03AB06,41.27469,5.0,1.0,0.0
L03AB07,38.089146,5.0,1.0,0.0
L03AB08,40.23299,5.0,1.0,0.0
L03AB09,40.322327,5.0,1.0,0.0
L03AB10,36.493137,5.0,1.0,0.0
L03AB11,41.175053,5.0,1.0,0.0
L03AB12,39.034393,5.0,1.0,0.0
L03AB13,40.686195,5.0,1.0,0.0
L03AB14,40.730453,5.0,1.0,0.0
L03AB15,40.034267,5.0,1.0,0.0
L03AB16,41.601055,5.0,1.0,0.0
L03AB17,41.564087,5.0,1.0,0.0
L03AB60,41.44324,5.0,1.0,0.0
L03AB61,38.744923,5.0,1.0,0.0
L03AC,36.433773,4.0,0.8,2.0
L03AC01,36.30845,5.0,1.0,0.0
L03AC02,36.272976,5.0,1.0,0.0
L03AX,41.492172,4.0,0.8,22.0
L03AX01,41.460545,5.0,1.0,0.0
L03AX02,38.500885,5.0,1.0,0.0
L03AX03,39.636166,5.0,1.0,0.0
L03AX04,40.77558,5.0,1.0,0.0
L03AX05,40.167984,5.0,1.0,0.0
L03AX07,35.67822,5.0,1.0,0.0
L03AX08,41.6611,5.0,1.0,0.0
L03AX09,41.947823,5.0,1.0,0.0
L03AX10,41.08506,5.0,1.0,0.0
L03AX11,41.316784,5.0,1.0,0.0
L03AX12,36.917084,5.0,1.0,0.0
L03AX13,41.954212,5.0,1.0,0.0
L03AX14,40.31095,5.0,1.0,0.0
L03AX15,37.696068,5.0,1.0,0.0
L03AX16,42.188454,5.0,1.0,0.0
L03AX17,35.756817,5.0,1.0,0.0
L03AX18,43.135105,5.0,1.0,0.0
L03AX19,34.24296,5.0,1.0,0.0
L03AX21,40.85874,5.0,1.0,0.0
L03AX22,41.82157,5.0,1.0,0.0
L03AX23,40.68461,5.0,1.0,0.0
L03AX24,40.61076,5.0,1.0,0.0
L04,34.062122,2.0,0.4,116.0
L04A,34.214626,3.0,0.6,115.0
L04AA,50.189846,4.0,0.8,14.0
L04AA03,45.688183,5.0,1.0,0.0
L04AA04,47.82148,5.0,1.0,0.0
L04AA06,48.263138,5.0,1.0,0.0
L04AA15,49.26106,5.0,1.0,0.0
L04AA19,47.008163,5.0,1.0,0.0
L04AA22,46.21263,5.0,1.0,0.0
L04AA24,48.066803,5.0,1.0,0.0
L04AA28,48.756203,5.0,1.0,0.0
L04AA32,48.494675,5.0,1.0,0.0
L04AA40,44.858585,5.0,1.0,0.0
L04AA41,49.929874,5.0,1.0,0.0
L04AA48,50.369522,5.0,1.0,0.0
L04AA58,45.1261,5.0,1.0,0.0
L04AA60,49.73029,5.0,1.0,0.0
L04AB,63.884403,4.0,0.8,7.0
L04AB01,62.779625,5.0,1.0,0.0
L04AB02,61.1732,5.0,1.0,0.0
L04AB03,62.761658,5.0,1.0,0.0
L04AB04,61.045185,5.0,1.0,0.0
L04AB05,63.01264,5.0,1.0,0.0
L04AB06,62.577374,5.0,1.0,0.0
L04AB07,63.26412,5.0,1.0,0.0
L04AC,48.59351,4.0,0.8,25.0
L04AC01,38.89164,5.0,1.0,0.0
L04AC02,48.148304,5.0,1.0,0.0
L04AC03,46.963184,5.0,1.0,0.0
L04AC04,47.687683,5.0,1.0,0.0
L04AC05,47.88745,5.0,1.0,0.0
L04AC07,44.15539,5.0,1.0,0.0
L04AC08,40.365665,5.0,1.0,0.0
L04AC09,45.895657,5.0,1.0,0.0
L04AC10,48.676434,5.0,1.0,0.0
L04AC11,50.67176,5.0,1.0,0.0
L04AC12,41.641483,5.0,1.0,0.0
L04AC13,53.581837,5.0,1.0,0.0
L04AC14,47.74097,5.0,1.0,0.0
L04AC15,48.752785,5.0,1.0,0.0
L04AC16,48.997032,5.0,1.0,0.0
L04AC17,45.60458,5.0,1.0,0.0
L04AC18,47.549923,5.0,1.0,0.0
L04AC19,47.434254,5.0,1.0,0.0
L04AC20,40.65956,5.0,1.0,0.0
L04AC21,41.210987,5.0,1.0,0.0
L04AC22,52.76198,5.0,1.0,0.0
L04AC23,49.74212,5.0,1.0,0.0
L04AC24,55.532055,5.0,1.0,0.0
L04AC25,40.03381,5.0,1.0,0.0
L04AC26,48.52353,5.0,1.0,0.0
L04AD,62.46471,4.0,0.8,3.0
L04AD01,62.06346,5.0,1.0,0.0
L04AD02,61.502323,5.0,1.0,0.0
L04AD03,61.84802,5.0,1.0,0.0
L04AE,62.863308,4.0,0.8,5.0
L04AE01,62.22555,5.0,1.0,0.0
L04AE02,61.682114,5.0,1.0,0.0
L04AE03,61.758377,5.0,1.0,0.0
L04AE04,61.13659,5.0,1.0,0.0
L04AE05,62.963715,5.0,1.0,0.0
L04AF,67.36997,4.0,0.8,8.0
L04AF01,67.63401,5.0,1.0,0.0
L04AF02,64.974525,5.0,1.0,0.0
L04AF03,64.912704,5.0,1.0,0.0
L04AF04,65.63072,5.0,1.0,0.0
L04AF05,65.63156,5.0,1.0,0.0
L04AF06,66.51357,5.0,1.0,0.0
L04AF07,64.50451,5.0,1.0,0.0
L04AF08,65.60243,5.0,1.0,0.0
L04AG,62.012928,4.0,0.8,17.0
L04AG01,58.913315,5.0,1.0,0.0
L04AG02,57.392483,5.0,1.0,0.0
L04AG03,62.44393,5.0,1.0,0.0
L04AG04,59.296757,5.0,1.0,0.0
L04AG05,58.530064,5.0,1.0,0.0
L04AG06,56.611534,5.0,1.0,0.0
L04AG07,62.386013,5.0,1.0,0.0
L04AG08,51.995777,5.0,1.0,0.0
L04AG09,61.422035,5.0,1.0,0.0
L04AG10,55.04791,5.0,1.0,0.0
L04AG11,61.452663,5.0,1.0,0.0
L04AG12,60.60279,5.0,1.0,0.0
L04AG13,62.926983,5.0,1.0,0.0
L04AG14,59.261097,5.0,1.0,0.0
L04AG15,54.154957,5.0,1.0,0.0
L04AG16,63.42144,5.0,1.0,0.0
L04AG17,62.33743,5.0,1.0,0.0
L04AH,53.719486,4.0,0.8,2.0
L04AH01,53.15402,5.0,1.0,0.0
L04AH02,54.071133,5.0,1.0,0.0
L04AJ,60.059418,4.0,0.8,11.0
L04AJ01,59.538486,5.0,1.0,0.0
L04AJ02,56.382263,5.0,1.0,0.0
L04AJ03,57.144787,5.0,1.0,0.0
L04AJ04,59.193634,5.0,1.0,0.0
L04AJ05,58.327568,5.0,1.0,0.0
L04AJ06,59.105675,5.0,1.0,0.0
L04AJ07,56.967472,5.0,1.0,0.0
L04AJ08,58.36131,5.0,1.0,0.0
L04AJ09,58.377354,5.0,1.0,0.0
L04AJ10,60.801422,5.0,1.0,0.0
L04AJ11,60.59125,5.0,1.0,0.0
L04AK,46.377235,4.0,0.8,2.0
L04AK01,46.194332,5.0,1.0,0.0
L04AK02,46.3878,5.0,1.0,0.0
L04AX,48.838905,4.0,0.8,10.0
L04AX01,48.903675,5.0,1.0,0.0
L04AX02,46.178764,5.0,1.0,0.0
L04AX03,48.324406,5.0,1.0,0.0
L04AX04,48.33772,5.0,1.0,0.0
L04AX05,46.78709,5.0,1.0,0.0
L04AX06,48.59095,5.0,1.0,0.0
L04AX07,47.43123,5.0,1.0,0.0
L04AX08,46.330544,5.0,1.0,0.0
L04AX09,44.63641,5.0,1.0,0.0
L04AX10,45.985016,5.0,1.0,0.0
M,18.201136,1.0,0.2,294.0
M01,60.451435,2.0,0.4,110.0
M01A,70.63759,3.0,0.6,90.0
M01AA,94.954,4.0,0.8,5.0
M01AA01,93.92609,5.0,1.0,0.0
M01AA02,91.79494,5.0,1.0,0.0
M01AA03,92.32165,5.0,1.0,0.0
M01AA05,91.88144,5.0,1.0,0.0
M01AA06,93.31346,5.0,1.0,0.0
M01AB,106.83115,4.0,0.8,19.0
M01AB01,95.83103,5.0,1.0,0.0
M01AB02,87.139435,5.0,1.0,0.0
M01AB03,106.28828,5.0,1.0,0.0
M01AB04,105.40346,5.0,1.0,0.0
M01AB05,102.166046,5.0,1.0,0.0
M01AB06,107.98229,5.0,1.0,0.0
M01AB07,108.86397,5.0,1.0,0.0
M01AB08,106.11505,5.0,1.0,0.0
M01AB09,109.024605,5.0,1.0,0.0
M01AB10,106.466675,5.0,1.0,0.0
M01AB11,91.55041,5.0,1.0,0.0
M01AB12,103.72294,5.0,1.0,0.0
M01AB13,96.50189,5.0,1.0,0.0
M01AB14,100.095245,5.0,1.0,0.0
M01AB15,103.82557,5.0,1.0,0.0
M01AB16,104.769554,5.0,1.0,0.0
M01AB17,100.17184,5.0,1.0,0.0
M01AB51,92.393585,5.0,1.0,0.0
M01AB55,101.6472,5.0,1.0,0.0
M01AC,91.15403,4.0,0.8,6.0
M01AC01,90.5101,5.0,1.0,0.0
M01AC02,88.83032,5.0,1.0,0.0
M01AC04,89.53891,5.0,1.0,0.0
M01AC05,90.85564,5.0,1.0,0.0
M01AC06,87.31985,5.0,1.0,0.0
M01AC56,90.47948,5.0,1.0,0.0
M01AE,81.055214,4.0,0.8,25.0
M01AE01,79.708084,5.0,1.0,0.0
M01AE02,79.64228,5.0,1.0,0.0
M01AE03,86.96191,5.0,1.0,0.0
M01AE04,80.14269,5.0,1.0,0.0
M01AE05,82.91595,5.0,1.0,0.0
M01AE06,77.76502,5.0,1.0,0.0
M01AE07,90.84641,5.0,1.0,0.0
M01AE08,87.74747,5.0,1.0,0.0
M01AE09,77.370605,5.0,1.0,0.0
M01AE10,76.64518,5.0,1.0,0.0
M01AE11,85.51092,5.0,1.0,0.0
M01AE12,81.7632,5.0,1.0,0.0
M01AE13,78.38264,5.0,1.0,0.0
M01AE14,75.161446,5.0,1.0,0.0
M01AE15,75.55357,5.0,1.0,0.0
M01AE16,86.42393,5.0,1.0,0.0
M01AE17,79.85225,5.0,1.0,0.0
M01AE18,73.01814,5.0,1.0,0.0
M01AE19,74.83756,5.0,1.0,0.0
M01AE20,76.83753,5.0,1.0,0.0
M01AE51,79.44126,5.0,1.0,0.0
M01AE52,73.727684,5.0,1.0,0.0
M01AE53,75.63537,5.0,1.0,0.0
M01AE56,79.03644,5.0,1.0,0.0
M01AE57,84.703186,5.0,1.0,0.0
M01AG,59.252617,4.0,0.8,4.0
M01AG01,58.823753,5.0,1.0,0.0
M01AG02,58.839455,5.0,1.0,0.0
M01AG03,58.872196,5.0,1.0,0.0
M01AG04,58.27737,5.0,1.0,0.0
M01AH,76.82079,4.0,0.8,7.0
M01AH01,75.74689,5.0,1.0,0.0
M01AH02,76.34638,5.0,1.0,0.0
M01AH03,73.86052,5.0,1.0,0.0
M01AH04,76.30287,5.0,1.0,0.0
M01AH05,76.59995,5.0,1.0,0.0
M01AH06,74.36993,5.0,1.0,0.0
M01AH07,75.532166,5.0,1.0,0.0
M01AX,110.29864,4.0,0.8,17.0
M01AX01,101.947945,5.0,1.0,0.0
M01AX02,111.43345,5.0,1.0,0.0
M01AX04,108.43466,5.0,1.0,0.0
M01AX05,105.53048,5.0,1.0,0.0
M01AX07,107.4084,5.0,1.0,0.0
M01AX12,103.55698,5.0,1.0,0.0
M01AX13,109.25804,5.0,1.0,0.0
M01AX14,112.21984,5.0,1.0,0.0
M01AX17,105.40487,5.0,1.0,0.0
M01AX18,96.94559,5.0,1.0,0.0
M01AX21,108.92964,5.0,1.0,0.0
M01AX22,110.789345,5.0,1.0,0.0
M01AX23,102.47326,5.0,1.0,0.0
M01AX24,105.55049,5.0,1.0,0.0
M01AX25,88.51189,5.0,1.0,0.0
M01AX26,102.21312,5.0,1.0,0.0
M01AX68,105.7343,5.0,1.0,0.0
M01B,86.30541,3.0,0.6,5.0
M01BA,87.44548,4.0,0.8,3.0
M01BA01,86.45645,5.0,1.0,0.0
M01BA02,85.78186,5.0,1.0,0.0
M01BA03,87.087265,5.0,1.0,0.0
M01BX,80.43482,4.0,1.0,0.0
M01C,73.419205,3.0,0.6,12.0
M01CA,69.11845,4.0,0.8,1.0
M01CA03,68.48611,5.0,1.0,0.0
M01CB,74.54532,4.0,0.8,5.0
M01CB01,73.55869,5.0,1.0,0.0
M01CB02,72.672516,5.0,1.0,0.0
M01CB03,72.83351,5.0,1.0,0.0
M01CB04,72.30348,5.0,1.0,0.0
M01CB05,73.59135,5.0,1.0,0.0
M01CC,70.93639,4.0,0.8,2.0
M01CC01,69.682045,5.0,1.0,0.0
M01CC02,69.97086,5.0,1.0,0.0
M01CX,61.3296,4.0,1.0,0.0
M02,56.376675,2.0,0.4,41.0
M02A,56.604816,3.0,0.6,40.0
M02AA,57.870895,4.0,0.8,29.0
M02AA01,57.151924,5.0,1.0,0.0
M02AA02,57.423164,5.0,1.0,0.0
M02AA03,58.046986,5.0,1.0,0.0
M02AA04,53.994606,5.0,1.0,0.0
M02AA05,59.08859,5.0,1.0,0.0
M02AA06,59.155983,5.0,1.0,0.0
M02AA07,58.216595,5.0,1.0,0.0
M02AA08,58.218,5.0,1.0,0.0
M02AA09,57.332977,5.0,1.0,0.0
M02AA10,56.836456,5.0,1.0,0.0
M02AA11,52.152554,5.0,1.0,0.0
M02AA12,56.868946,5.0,1.0,0.0
M02AA13,58.145054,5.0,1.0,0.0
M02AA14,54.84089,5.0,1.0,0.0
M02AA15,58.36013,5.0,1.0,0.0
M02AA16,59.66,5.0,1.0,0.0
M02AA17,52.87912,5.0,1.0,0.0
M02AA18,61.767693,5.0,1.0,0.0
M02AA19,56.17944,5.0,1.0,0.0
M02AA21,55.54446,5.0,1.0,0.0
M02AA22,54.368336,5.0,1.0,0.0
M02AA23,56.137783,5.0,1.0,0.0
M02AA24,57.91242,5.0,1.0,0.0
M02AA25,56.966785,5.0,1.0,0.0
M02AA26,48.10209,5.0,1.0,0.0
M02AA27,60.91673,5.0,1.0,0.0
M02AA28,56.591297,5.0,1.0,0.0
M02AA29,54.886646,5.0,1.0,0.0
M02AA31,51.54879,5.0,1.0,0.0
M02AB,48.77271,4.0,0.8,2.0
M02AB01,48.97179,5.0,1.0,0.0
M02AB02,48.446278,5.0,1.0,0.0
M02AC,47.0204,4.0,1.0,0.0
M02AX,60.367966,4.0,0.8,5.0
M02AX02,59.64476,5.0,1.0,0.0
M02AX03,58.706364,5.0,1.0,0.0
M02AX05,59.624012,5.0,1.0,0.0
M02AX06,61.75056,5.0,1.0,0.0
M02AX10,59.21032,5.0,1.0,0.0
M03,56.986317,2.0,0.4,60.0
M03A,65.676384,3.0,0.6,20.0
M03AA,66.44272,4.0,0.8,3.0
M03AA01,65.24932,5.0,1.0,0.0
M03AA02,66.23387,5.0,1.0,0.0
M03AA04,65.71141,5.0,1.0,0.0
M03AB,51.949673,4.0,0.8,1.0
M03AB01,51.5457,5.0,1.0,0.0
M03AC,65.29253,4.0,0.8,11.0
M03AC01,63.727688,5.0,1.0,0.0
M03AC02,64.8157,5.0,1.0,0.0
M03AC03,63.364918,5.0,1.0,0.0
M03AC04,65.29586,5.0,1.0,0.0
M03AC05,64.80955,5.0,1.0,0.0
M03AC06,64.65304,5.0,1.0,0.0
M03AC07,65.5601,5.0,1.0,0.0
M03AC08,64.04315,5.0,1.0,0.0
M03AC09,64.526535,5.0,1.0,0.0
M03AC10,65.98804,5.0,1.0,0.0
M03AC11,65.25595,5.0,1.0,0.0
M03AX,62.231056,4.0,0.8,1.0
M03AX01,61.792862,5.0,1.0,0.0
M03B,70.06253,3.0,0.6,35.0
M03BA,73.443306,4.0,0.8,11.0
M03BA01,71.18589,5.0,1.0,0.0
M03BA02,71.64883,5.0,1.0,0.0
M03BA03,75.14582,5.0,1.0,0.0
M03BA04,75.599365,5.0,1.0,0.0
M03BA05,70.941345,5.0,1.0,0.0
M03BA51,72.298294,5.0,1.0,0.0
M03BA52,71.05925,5.0,1.0,0.0
M03BA53,72.61934,5.0,1.0,0.0
M03BA71,71.76588,5.0,1.0,0.0
M03BA72,72.75158,5.0,1.0,0.0
M03BA73,73.18574,5.0,1.0,0.0
M03BB,60.537003,4.0,0.8,6.0
M03BB02,59.549545,5.0,1.0,0.0
M03BB03,61.185234,5.0,1.0,0.0
M03BB52,59.781776,5.0,1.0,0.0
M03BB53,60.501804,5.0,1.0,0.0
M03BB72,58.62986,5.0,1.0,0.0
M03BB73,59.530212,5.0,1.0,0.0
M03BC,57.521423,4.0,0.8,2.0
M03BC01,57.80731,5.0,1.0,0.0
M03BC51,57.189907,5.0,1.0,0.0
M03BX,67.30624,4.0,0.8,12.0
M03BX01,65.54084,5.0,1.0,0.0
M03BX02,67.751045,5.0,1.0,0.0
M03BX03,68.92659,5.0,1.0,0.0
M03BX04,64.943405,5.0,1.0,0.0
M03BX05,69.12964,5.0,1.0,0.0
M03BX06,67.08632,5.0,1.0,0.0
M03BX07,66.31591,5.0,1.0,0.0
M03BX08,62.34995,5.0,1.0,0.0
M03BX09,66.33589,5.0,1.0,0.0
M03BX30,67.75386,5.0,1.0,0.0
M03BX53,67.054855,5.0,1.0,0.0
M03BX55,64.36986,5.0,1.0,0.0
M03C,61.93601,3.0,0.6,2.0
M03CA,62.327732,4.0,0.8,1.0
M03CA01,62.166233,5.0,1.0,0.0
M04,46.620876,2.0,0.4,19.0
M04A,46.731308,3.0,0.6,18.0
M04AA,47.424683,4.0,0.8,4.0
M04AA01,46.934177,5.0,1.0,0.0
M04AA02,46.694454,5.0,1.0,0.0
M04AA03,47.082874,5.0,1.0,0.0
M04AA51,46.856583,5.0,1.0,0.0
M04AB,44.21532,4.0,0.8,5.0
M04AB01,43.53368,5.0,1.0,0.0
M04AB02,43.840225,5.0,1.0,0.0
M04AB03,42.999973,5.0,1.0,0.0
M04AB04,44.968678,5.0,1.0,0.0
M04AB05,44.96177,5.0,1.0,0.0
M04AC,46.313103,4.0,0.8,3.0
M04AC01,45.841663,5.0,1.0,0.0
M04AC02,46.0998,5.0,1.0,0.0
M04AC51,45.71717,5.0,1.0,0.0
M04AX,40.764038,4.0,0.8,2.0
M04AX01,40.718273,5.0,1.0,0.0
M04AX02,40.016468,5.0,1.0,0.0
M05,77.52687,2.0,0.4,33.0
M05B,77.58101,3.0,0.6,32.0
M05BA,69.4725,4.0,0.8,8.0
M05BA01,64.60357,5.0,1.0,0.0
M05BA02,70.14524,5.0,1.0,0.0
M05BA03,69.368256,5.0,1.0,0.0
M05BA04,70.03335,5.0,1.0,0.0
M05BA05,70.863235,5.0,1.0,0.0
M05BA06,69.25883,5.0,1.0,0.0
M05BA07,69.49605,5.0,1.0,0.0
M05BA08,68.581184,5.0,1.0,0.0
M05BB,79.42695,4.0,0.8,9.0
M05BB01,78.6034,5.0,1.0,0.0
M05BB02,78.49038,5.0,1.0,0.0
M05BB03,77.69547,5.0,1.0,0.0
M05BB04,78.80922,5.0,1.0,0.0
M05BB05,78.83174,5.0,1.0,0.0
M05BB06,78.754906,5.0,1.0,0.0
M05BB07,78.122635,5.0,1.0,0.0
M05BB08,77.47078,5.0,1.0,0.0
M05BB09,78.666756,5.0,1.0,0.0
M05BC,68.60012,4.0,0.8,2.0
M05BC01,67.9424,5.0,1.0,0.0
M05BC02,67.92275,5.0,1.0,0.0
M05BX,78.69927,4.0,0.8,9.0
M05BX01,75.65636,5.0,1.0,0.0
M05BX02,78.9495,5.0,1.0,0.0
M05BX03,77.62712,5.0,1.0,0.0
M05BX04,79.00034,5.0,1.0,0.0
M05BX05,80.209595,5.0,1.0,0.0
M05BX06,76.23088,5.0,1.0,0.0
M05BX07,75.7159,5.0,1.0,0.0
M05BX08,76.03362,5.0,1.0,0.0
M05BX53,77.104065,5.0,1.0,0.0
M09,47.767212,2.0,0.4,25.0
M09A,47.650436,3.0,0.6,24.0
M09AA,41.990696,4.0,0.8,2.0
M09AA01,41.892956,5.0,1.0,0.0
M09AA72,41.73991,5.0,1.0,0.0
M09AB,39.9127,4.0,0.8,4.0
M09AB01,39.585804,5.0,1.0,0.0
M09AB02,40.019337,5.0,1.0,0.0
M09AB03,40.396824,5.0,1.0,0.0
M09AB52,39.57809,5.0,1.0,0.0
M09AX,48.406277,4.0,0.8,15.0
M09AX01,47.505753,5.0,1.0,0.0
M09AX02,47.669132,5.0,1.0,0.0
M09AX03,48.49191,5.0,1.0,0.0
M09AX04,48.86343,5.0,1.0,0.0
M09AX05,46.89913,5.0,1.0,0.0
M09AX06,44.665417,5.0,1.0,0.0
M09AX07,47.92901,5.0,1.0,0.0
M09AX08,48.343044,5.0,1.0,0.0
M09AX09,48.617195,5.0,1.0,0.0
M09AX10,47.116493,5.0,1.0,0.0
M09AX11,47.9523,5.0,1.0,0.0
M09AX12,45.70333,5.0,1.0,0.0
M09AX13,48.366714,5.0,1.0,0.0
M09AX14,47.68786,5.0,1.0,0.0
M09AX15,48.209366,5.0,1.0,0.0
N,7.986364,1.0,0.2,779.0
N01,27.450441,2.0,0.4,72.0
N01A,33.74345,3.0,0.6,36.0
N01AA,33.989277,4.0,0.8,2.0
N01AA01,33.703835,5.0,1.0,0.0
